genome	rate	I_alg	S_alg	k	d	kmer_count	num_queries	index_bytes	pref
sars-cov-2_pangenome_k32	0.5	FMSIv02	local	19	2	3224579	1000000	6515360	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_19.d_2
sars-cov-2_pangenome_k32	0.5	FMSIv02	local	19	3	3224579	1000000	4844813	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_19.d_3
sars-cov-2_pangenome_k32	0.5	FMSIv02	local	19	4	3224579	1000000	4067517	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_19.d_4
sars-cov-2_pangenome_k32	0.5	FMSIv02	local	19	5	3224579	1000000	3713701	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_19.d_5
sars-cov-2_pangenome_k32	0.5	fmsi	local	19	1	3224579	1000000	11089035	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_1
sars-cov-2_pangenome_k32	0.5	fmsi	local	19	2	3224579	1000000	7007907	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_2
sars-cov-2_pangenome_k32	0.5	fmsi	local	19	3	3224579	1000000	5152883	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_3
sars-cov-2_pangenome_k32	0.5	fmsi	local	19	4	3224579	1000000	4304835	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_4
sars-cov-2_pangenome_k32	0.5	fmsi	local	19	5	3224579	1000000	3925963	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_5
sars-cov-2_pangenome_k32	0.5	cbl	none	19	na	3224579	1000000	18100957	cbl.sars-cov-2_pangenome_k32.S_none.k_19.d_na
sars-cov-2_pangenome_k32	0.5	sbwt	none	19	0	3224579	1000000	15272856	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_0
sars-cov-2_pangenome_k32	0.5	sbwt	none	19	1	3224579	1000000	10466264	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_1
sars-cov-2_pangenome_k32	0.5	sbwt	none	19	2	3224579	1000000	12237546	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_2
sars-cov-2_pangenome_k32	0.5	bwa	prophasm	19	na	3224579	1000000	105789696	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_19.d_na
sars-cov-2_pangenome_k32	0.5	SSHash	prophasm	19	na	3224579	1000000	15713320	sshash.sars-cov-2_pangenome_k32.S_prophasm.k_19.d_na
sars-cov-2_pangenome_k32	0.5	FMSIv02	global	21	na	3618249	1000000	3285133	FMSIv02.sars-cov-2_pangenome_k32.S_global.k_21.d_na
sars-cov-2_pangenome_k32	0.5	fmsi	global	21	na	3618249	1000000	3399123	fmsi.sars-cov-2_pangenome_k32.S_global.k_21.d_na
sars-cov-2_pangenome_k32	0.5	FMSIv02	local	21	1	3618249	1000000	12359681	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_21.d_1
sars-cov-2_pangenome_k32	0.5	FMSIv02	local	21	2	3618249	1000000	7839832	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_21.d_2
sars-cov-2_pangenome_k32	0.5	FMSIv02	local	21	3	3618249	1000000	5726967	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_21.d_3
sars-cov-2_pangenome_k32	0.5	FMSIv02	local	21	4	3618249	1000000	4728918	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_21.d_4
sars-cov-2_pangenome_k32	0.5	FMSIv02	local	21	5	3618249	1000000	4265589	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_21.d_5
sars-cov-2_pangenome_k32	0.5	fmsi	local	21	1	3618249	1000000	13171395	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_1
sars-cov-2_pangenome_k32	0.5	fmsi	local	21	2	3618249	1000000	8213555	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_2
sars-cov-2_pangenome_k32	0.5	fmsi	local	21	3	3618249	1000000	5929315	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_3
sars-cov-2_pangenome_k32	0.5	fmsi	local	21	4	3618249	1000000	4869259	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_4
sars-cov-2_pangenome_k32	0.5	fmsi	local	21	5	3618249	1000000	4381955	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_5
sars-cov-2_pangenome_k32	0.5	cbl	none	21	na	3618249	1000000	19359693	cbl.sars-cov-2_pangenome_k32.S_none.k_21.d_na
sars-cov-2_pangenome_k32	0.5	sbwt	none	21	0	3618249	1000000	19570456	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_0
sars-cov-2_pangenome_k32	0.5	sbwt	none	21	1	3618249	1000000	13349208	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_1
sars-cov-2_pangenome_k32	0.5	sbwt	none	21	2	3618249	1000000	15108754	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_2
sars-cov-2_pangenome_k32	0.5	bwa	prophasm	21	na	3618249	1000000	125409852	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_21.d_na
sars-cov-2_pangenome_k32	0.5	SSHash	prophasm	21	na	3618249	1000000	18905816	sshash.sars-cov-2_pangenome_k32.S_prophasm.k_21.d_na
sars-cov-2_pangenome_k32	0.5	FMSIv02	global	23	na	4014491	1000000	3700205	FMSIv02.sars-cov-2_pangenome_k32.S_global.k_23.d_na
sars-cov-2_pangenome_k32	0.5	fmsi	global	23	na	4014491	1000000	3734643	fmsi.sars-cov-2_pangenome_k32.S_global.k_23.d_na
sars-cov-2_pangenome_k32	0.5	FMSIv02	local	23	1	4014491	1000000	14818224	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_23.d_1
sars-cov-2_pangenome_k32	0.5	FMSIv02	local	23	2	4014491	1000000	9280279	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_23.d_2
sars-cov-2_pangenome_k32	0.5	FMSIv02	local	23	3	4014491	1000000	6675143	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_23.d_3
sars-cov-2_pangenome_k32	0.5	FMSIv02	local	23	4	4014491	1000000	5434662	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_23.d_4
sars-cov-2_pangenome_k32	0.5	FMSIv02	local	23	5	4014491	1000000	4847365	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_23.d_5
sars-cov-2_pangenome_k32	0.5	fmsi	local	23	1	4014491	1000000	15330011	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_1
sars-cov-2_pangenome_k32	0.5	fmsi	local	23	2	4014491	1000000	9462603	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_2
sars-cov-2_pangenome_k32	0.5	fmsi	local	23	3	4014491	1000000	6737379	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_3
sars-cov-2_pangenome_k32	0.5	fmsi	local	23	4	4014491	1000000	5442267	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_4
sars-cov-2_pangenome_k32	0.5	fmsi	local	23	5	4014491	1000000	4841051	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_5
sars-cov-2_pangenome_k32	0.5	cbl	none	23	na	4014491	1000000	24704074	cbl.sars-cov-2_pangenome_k32.S_none.k_23.d_na
sars-cov-2_pangenome_k32	0.5	sbwt	none	23	0	4014491	1000000	24328536	sbwt.sars-cov-2_pangenome_k32.S_none.k_23.d_0
sars-cov-2_pangenome_k32	0.5	sbwt	none	23	1	4014491	1000000	16569560	sbwt.sars-cov-2_pangenome_k32.S_none.k_23.d_1
sars-cov-2_pangenome_k32	0.5	sbwt	none	23	2	4014491	1000000	18223298	sbwt.sars-cov-2_pangenome_k32.S_none.k_23.d_2
sars-cov-2_pangenome_k32	0.5	bwa	prophasm	23	na	4014491	1000000	146438097	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_23.d_na
sars-cov-2_pangenome_k32	0.5	SSHash	prophasm	23	na	4014491	1000000	22052796	sshash.sars-cov-2_pangenome_k32.S_prophasm.k_23.d_na
sars-cov-2_pangenome_k32	0.5	FMSIv02	global	31	na	5641953	1000000	5411231	FMSIv02.sars-cov-2_pangenome_k32.S_global.k_31.d_na
sars-cov-2_pangenome_k32	0.5	fmsi	global	31	na	5641953	1000000	5007731	fmsi.sars-cov-2_pangenome_k32.S_global.k_31.d_na
sars-cov-2_pangenome_k32	0.5	FMSIv02	local	31	1	5641953	1000000	26967721	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_31.d_1
sars-cov-2_pangenome_k32	0.5	FMSIv02	local	31	2	5641953	1000000	16261664	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_31.d_2
sars-cov-2_pangenome_k32	0.5	FMSIv02	local	31	3	5641953	1000000	11130073	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_31.d_3
sars-cov-2_pangenome_k32	0.5	FMSIv02	local	31	4	5641953	1000000	8645712	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_31.d_4
sars-cov-2_pangenome_k32	0.5	FMSIv02	local	31	5	5641953	1000000	7436399	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_31.d_5
sars-cov-2_pangenome_k32	0.5	fmsi	local	31	1	5641953	1000000	24865931	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_1
sars-cov-2_pangenome_k32	0.5	fmsi	local	31	2	5641953	1000000	14940715	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_2
sars-cov-2_pangenome_k32	0.5	fmsi	local	31	3	5641953	1000000	10155659	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_3
sars-cov-2_pangenome_k32	0.5	fmsi	local	31	4	5641953	1000000	7835315	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_4
sars-cov-2_pangenome_k32	0.5	fmsi	local	31	5	5641953	1000000	6708403	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_5
sars-cov-2_pangenome_k32	0.5	cbl	none	31	na	5641953	1000000	43083260	cbl.sars-cov-2_pangenome_k32.S_none.k_31.d_na
sars-cov-2_pangenome_k32	0.5	sbwt	none	31	0	5641953	1000000	48094584	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_0
sars-cov-2_pangenome_k32	0.5	sbwt	none	31	1	5641953	1000000	32625496	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_1
sars-cov-2_pangenome_k32	0.5	sbwt	none	31	2	5641953	1000000	33269986	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_2
sars-cov-2_pangenome_k32	0.5	bwa	prophasm	31	na	5641953	1000000	246077177	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_31.d_na
sars-cov-2_pangenome_k32	0.5	SSHash	prophasm	31	na	5641953	1000000	36761386	sshash.sars-cov-2_pangenome_k32.S_prophasm.k_31.d_na
sars-cov-2_pangenome_k32	0.6	FMSIv02	global	15	na	2889873	1000000	2091637	FMSIv02.sars-cov-2_pangenome_k32.S_global.k_15.d_na
sars-cov-2_pangenome_k32	0.6	fmsi	global	15	na	2889873	1000000	2327123	fmsi.sars-cov-2_pangenome_k32.S_global.k_15.d_na
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	15	1	2889873	1000000	6376456	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_15.d_1
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	15	2	2889873	1000000	4013613	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_15.d_2
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	15	3	2889873	1000000	3159877	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_15.d_3
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	15	4	2889873	1000000	2851917	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_15.d_4
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	15	5	2889873	1000000	2721525	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_15.d_5
sars-cov-2_pangenome_k32	0.6	fmsi	local	15	1	2889873	1000000	7563035	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_1
sars-cov-2_pangenome_k32	0.6	fmsi	local	15	2	2889873	1000000	4582059	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_2
sars-cov-2_pangenome_k32	0.6	fmsi	local	15	3	2889873	1000000	3562515	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_3
sars-cov-2_pangenome_k32	0.6	fmsi	local	15	4	2889873	1000000	3204563	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_4
sars-cov-2_pangenome_k32	0.6	fmsi	local	15	5	2889873	1000000	3060523	fmsi.sars-cov-2_pangenome_k32.S_local.k_15.d_5
sars-cov-2_pangenome_k32	0.6	cbl	none	15	na	2889873	1000000	14721718	cbl.sars-cov-2_pangenome_k32.S_none.k_15.d_na
sars-cov-2_pangenome_k32	0.6	sbwt	none	15	0	2889873	1000000	8283736	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_0
sars-cov-2_pangenome_k32	0.6	sbwt	none	15	1	2889873	1000000	6004120	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_1
sars-cov-2_pangenome_k32	0.6	sbwt	none	15	2	2889873	1000000	7336626	sbwt.sars-cov-2_pangenome_k32.S_none.k_15.d_2
sars-cov-2_pangenome_k32	0.6	bwa	prophasm	15	na	2889873	1000000	68875042	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_15.d_na
sars-cov-2_pangenome_k32	0.6	SSHash	prophasm	15	na	2889873	1000000	10697830	sshash.sars-cov-2_pangenome_k32.S_prophasm.k_15.d_na
sars-cov-2_pangenome_k32	0.6	FMSIv02	global	17	na	3395424	1000000	2553981	FMSIv02.sars-cov-2_pangenome_k32.S_global.k_17.d_na
sars-cov-2_pangenome_k32	0.6	fmsi	global	17	na	3395424	1000000	2775171	fmsi.sars-cov-2_pangenome_k32.S_global.k_17.d_na
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	17	1	3395424	1000000	8308822	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_17.d_1
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	17	2	3395424	1000000	5087301	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_17.d_2
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	17	3	3395424	1000000	3868516	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_17.d_3
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	17	4	3395424	1000000	3407637	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_17.d_4
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	17	5	3395424	1000000	3249117	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_17.d_5
sars-cov-2_pangenome_k32	0.6	fmsi	local	17	1	3395424	1000000	9369419	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_1
sars-cov-2_pangenome_k32	0.6	fmsi	local	17	2	3395424	1000000	5587283	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_2
sars-cov-2_pangenome_k32	0.6	fmsi	local	17	3	3395424	1000000	4206203	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_3
sars-cov-2_pangenome_k32	0.6	fmsi	local	17	4	3395424	1000000	3698451	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_4
sars-cov-2_pangenome_k32	0.6	fmsi	local	17	5	3395424	1000000	3534627	fmsi.sars-cov-2_pangenome_k32.S_local.k_17.d_5
sars-cov-2_pangenome_k32	0.6	cbl	none	17	na	3395424	1000000	16011629	cbl.sars-cov-2_pangenome_k32.S_none.k_17.d_na
sars-cov-2_pangenome_k32	0.6	sbwt	none	17	0	3395424	1000000	11738552	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_0
sars-cov-2_pangenome_k32	0.6	sbwt	none	17	1	3395424	1000000	8549112	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_1
sars-cov-2_pangenome_k32	0.6	sbwt	none	17	2	3395424	1000000	9770850	sbwt.sars-cov-2_pangenome_k32.S_none.k_17.d_2
sars-cov-2_pangenome_k32	0.6	bwa	prophasm	17	na	3395424	1000000	86679257	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_17.d_na
sars-cov-2_pangenome_k32	0.6	SSHash	prophasm	17	na	3395424	1000000	13291944	sshash.sars-cov-2_pangenome_k32.S_prophasm.k_17.d_na
sars-cov-2_pangenome_k32	0.6	FMSIv02	global	19	na	3869495	1000000	2973693	FMSIv02.sars-cov-2_pangenome_k32.S_global.k_19.d_na
sars-cov-2_pangenome_k32	0.6	fmsi	global	19	na	3869495	1000000	3155019	fmsi.sars-cov-2_pangenome_k32.S_global.k_19.d_na
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	19	1	3869495	1000000	10339336	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_19.d_1
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	19	2	3869495	1000000	6187695	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_19.d_2
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	19	3	3869495	1000000	4584429	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_19.d_3
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	19	4	3869495	1000000	3956149	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_19.d_4
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	19	5	3869495	1000000	3712429	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_19.d_5
sars-cov-2_pangenome_k32	0.6	fmsi	local	19	1	3869495	1000000	11305963	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_1
sars-cov-2_pangenome_k32	0.6	fmsi	local	19	2	3869495	1000000	6618595	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_2
sars-cov-2_pangenome_k32	0.6	fmsi	local	19	3	3869495	1000000	4845091	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_3
sars-cov-2_pangenome_k32	0.6	fmsi	local	19	4	3869495	1000000	4170115	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_4
sars-cov-2_pangenome_k32	0.6	fmsi	local	19	5	3869495	1000000	3916859	fmsi.sars-cov-2_pangenome_k32.S_local.k_19.d_5
sars-cov-2_pangenome_k32	0.6	cbl	none	19	na	3869495	1000000	20996201	cbl.sars-cov-2_pangenome_k32.S_none.k_19.d_na
sars-cov-2_pangenome_k32	0.6	sbwt	none	19	0	3869495	1000000	15531192	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_0
sars-cov-2_pangenome_k32	0.6	sbwt	none	19	1	3869495	1000000	11395736	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_1
sars-cov-2_pangenome_k32	0.6	sbwt	none	19	2	3869495	1000000	12352986	sbwt.sars-cov-2_pangenome_k32.S_none.k_19.d_2
sars-cov-2_pangenome_k32	0.6	bwa	prophasm	19	na	3869495	1000000	104485941	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_19.d_na
sars-cov-2_pangenome_k32	0.6	SSHash	prophasm	19	na	3869495	1000000	15947274	sshash.sars-cov-2_pangenome_k32.S_prophasm.k_19.d_na
sars-cov-2_pangenome_k32	0.6	FMSIv02	global	21	na	4341899	1000000	3390237	FMSIv02.sars-cov-2_pangenome_k32.S_global.k_21.d_na
sars-cov-2_pangenome_k32	0.6	fmsi	global	21	na	4341899	1000000	3513987	fmsi.sars-cov-2_pangenome_k32.S_global.k_21.d_na
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	21	1	4341899	1000000	12581089	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_21.d_1
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	21	2	4341899	1000000	7370432	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_21.d_2
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	21	3	4341899	1000000	5342663	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_21.d_3
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	21	4	4341899	1000000	4538245	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_21.d_4
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	21	5	4341899	1000000	4221725	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_21.d_5
sars-cov-2_pangenome_k32	0.6	fmsi	local	21	1	4341899	1000000	13382931	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_1
sars-cov-2_pangenome_k32	0.6	fmsi	local	21	2	4341899	1000000	7672187	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_2
sars-cov-2_pangenome_k32	0.6	fmsi	local	21	3	4341899	1000000	5491507	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_3
sars-cov-2_pangenome_k32	0.6	fmsi	local	21	4	4341899	1000000	4644835	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_4
sars-cov-2_pangenome_k32	0.6	fmsi	local	21	5	4341899	1000000	4322459	fmsi.sars-cov-2_pangenome_k32.S_local.k_21.d_5
sars-cov-2_pangenome_k32	0.6	cbl	none	21	na	4341899	1000000	22538836	cbl.sars-cov-2_pangenome_k32.S_none.k_21.d_na
sars-cov-2_pangenome_k32	0.6	sbwt	none	21	0	4341899	1000000	19764184	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_0
sars-cov-2_pangenome_k32	0.6	sbwt	none	21	1	4341899	1000000	14534200	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_1
sars-cov-2_pangenome_k32	0.6	sbwt	none	21	2	4341899	1000000	15168138	sbwt.sars-cov-2_pangenome_k32.S_none.k_21.d_2
sars-cov-2_pangenome_k32	0.6	bwa	prophasm	21	na	4341899	1000000	123614609	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_21.d_na
sars-cov-2_pangenome_k32	0.6	SSHash	prophasm	21	na	4341899	1000000	19103400	sshash.sars-cov-2_pangenome_k32.S_prophasm.k_21.d_na
sars-cov-2_pangenome_k32	0.6	FMSIv02	global	23	na	4817389	1000000	3812254	FMSIv02.sars-cov-2_pangenome_k32.S_global.k_23.d_na
sars-cov-2_pangenome_k32	0.6	fmsi	global	23	na	4817389	1000000	3854251	fmsi.sars-cov-2_pangenome_k32.S_global.k_23.d_na
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	23	1	4817389	1000000	15034472	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_23.d_1
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	23	2	4817389	1000000	8648583	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_23.d_2
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	23	3	4817389	1000000	6152454	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_23.d_3
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	23	4	4817389	1000000	5158909	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_23.d_4
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	23	5	4817389	1000000	4757157	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_23.d_5
sars-cov-2_pangenome_k32	0.6	fmsi	local	23	1	4817389	1000000	15530851	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_1
sars-cov-2_pangenome_k32	0.6	fmsi	local	23	2	4817389	1000000	8763659	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_2
sars-cov-2_pangenome_k32	0.6	fmsi	local	23	3	4817389	1000000	6159859	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_3
sars-cov-2_pangenome_k32	0.6	fmsi	local	23	4	4817389	1000000	5132267	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_4
sars-cov-2_pangenome_k32	0.6	fmsi	local	23	5	4817389	1000000	4730563	fmsi.sars-cov-2_pangenome_k32.S_local.k_23.d_5
sars-cov-2_pangenome_k32	0.6	cbl	none	23	na	4817389	1000000	28978503	cbl.sars-cov-2_pangenome_k32.S_none.k_23.d_na
sars-cov-2_pangenome_k32	0.6	sbwt	none	23	0	4817389	1000000	24440120	sbwt.sars-cov-2_pangenome_k32.S_none.k_23.d_0
sars-cov-2_pangenome_k32	0.6	sbwt	none	23	1	4817389	1000000	18043864	sbwt.sars-cov-2_pangenome_k32.S_none.k_23.d_1
sars-cov-2_pangenome_k32	0.6	sbwt	none	23	2	4817389	1000000	18218314	sbwt.sars-cov-2_pangenome_k32.S_none.k_23.d_2
sars-cov-2_pangenome_k32	0.6	bwa	prophasm	23	na	4817389	1000000	144136528	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_23.d_na
sars-cov-2_pangenome_k32	0.6	SSHash	prophasm	23	na	4817389	1000000	22195966	sshash.sars-cov-2_pangenome_k32.S_prophasm.k_23.d_na
sars-cov-2_pangenome_k32	0.6	FMSIv02	global	31	na	6770344	1000000	5553559	FMSIv02.sars-cov-2_pangenome_k32.S_global.k_31.d_na
sars-cov-2_pangenome_k32	0.6	fmsi	global	31	na	6770344	1000000	5151643	fmsi.sars-cov-2_pangenome_k32.S_global.k_31.d_na
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	31	1	6770344	1000000	27088520	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_31.d_1
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	31	2	6770344	1000000	14736121	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_31.d_2
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	31	3	6770344	1000000	9860624	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_31.d_3
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	31	4	6770344	1000000	7883328	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_31.d_4
sars-cov-2_pangenome_k32	0.6	FMSIv02	local	31	5	6770344	1000000	7076239	FMSIv02.sars-cov-2_pangenome_k32.S_local.k_31.d_5
sars-cov-2_pangenome_k32	0.6	fmsi	local	31	1	6770344	1000000	24996595	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_1
sars-cov-2_pangenome_k32	0.6	fmsi	local	31	2	6770344	1000000	13497075	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_2
sars-cov-2_pangenome_k32	0.6	fmsi	local	31	3	6770344	1000000	8939763	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_3
sars-cov-2_pangenome_k32	0.6	fmsi	local	31	4	6770344	1000000	7095867	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_4
sars-cov-2_pangenome_k32	0.6	fmsi	local	31	5	6770344	1000000	6354267	fmsi.sars-cov-2_pangenome_k32.S_local.k_31.d_5
sars-cov-2_pangenome_k32	0.6	cbl	none	31	na	6770344	1000000	50967244	cbl.sars-cov-2_pangenome_k32.S_none.k_31.d_na
sars-cov-2_pangenome_k32	0.6	sbwt	none	31	0	6770344	1000000	47721752	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_0
sars-cov-2_pangenome_k32	0.6	sbwt	none	31	1	6770344	1000000	35527320	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_1
sars-cov-2_pangenome_k32	0.6	sbwt	none	31	2	6770344	1000000	32923410	sbwt.sars-cov-2_pangenome_k32.S_none.k_31.d_2
sars-cov-2_pangenome_k32	0.6	bwa	prophasm	31	na	6770344	1000000	241056617	bwa.sars-cov-2_pangenome_k32.S_prophasm.k_31.d_na
sars-cov-2_pangenome_k32	0.6	SSHash	prophasm	31	na	6770344	1000000	36566874	sshash.sars-cov-2_pangenome_k32.S_prophasm.k_31.d_na
sars-cov-2_pangenome_k32	0.7	FMSIv02	global	15	na	3371518	1000000	2153261	FMSIv02.sars-cov-2_pangenome_k32.S_global.k_15.d_na
sars-cov-2_pangenome_k32	0.7	fmsi	global	15	na	3371518	1000000	2405475	fmsi.sars-cov-2_pangenome_k32.S_global.k_15.d_na
